CIRCULATING WATER ANALYSIS FOR COOLING TOWER,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
05.03.24,7.76,30,,NIL,2850,1910,984,543,441,238,3.5,-,NIL,0.6,,,55
06.03.24,7.51,41,,NIL,2753,1845,971,522,449,223,2.9,-,NIL,0.6,,,49
2024-03-07 00:00:00,7.46,38,,NIL,3090,2070,984,526,458,216,2.5,-,NIL,0.6,,,51
09.03.24,7.6,29,,NIL,3448,2310,1128,585,543,259,3.2,-,NIL,0.5,,,53
11.03.24,7.12,25,,NIL,4641,3110,1433,789,644,303,3.8,-,NIL,0.5,,,67
2024-03-12 00:00:00,7.9,28,,NIL,3403,2280,1412,776,636,274,3.6,-,NIL,0.6,,,61
2024-03-13 00:00:00,7.02,68,,0.7,3850,2580,1389,744,645,288,3.7,-,NIL,0.5,,,57
2024-03-14 00:00:00,7.36,74,,0.4,3402,2280,1364,724,640,274,3.5,-,NIL,0.5,,,62
15.03.24,7.29,55,,NIL,2866,1920,1314,724,590,245,3.2,-,NIL,0.5,,,64
2024-03-18 00:00:00,7.21,27,,NIL,2701,1810,1190,619,571,259,3.1,-,NIL,0.5,,,61
2024-03-19 00:00:00,8,20,,NIL,2611,1750,1135,606,529,223,3.9,-,NIL,0.4,,,63
20.03.24,7.28,42,,NIL,2629,1762,1140,597,543,238,3.6,-,NIL,0.5,,,76
2024-03-21 00:00:00,7.1,53,,NIL,2912,1951,1126,593,533,231,3.5,-,NIL,0.5,,,75
2024-03-22 00:00:00,7.32,44,,0.2,2701,1810,1154,597,557,259,3.3,-,NIL,0.6,,,69
2024-03-23 00:00:00,7.52,21,,NIL,2425,1625,1149,593,556,245,3.2,-,NIL,0.5,,,74
2024-03-26 00:00:00,7.94,19,,NIL,2552,1710,1072,588,484,225,3.1,-,NIL,0.5,,,73
2024-03-27 00:00:00,7.2,94,,0.9,2733,1831,1058,570,488,233,3.5,-,NIL,0.5,,,69
2024-03-28 00:00:00,7.27,86,,0.7,2435,1632,1053,565,488,218,3.3,-,NIL,0.5,,,65
2024-03-29 00:00:00,7.67,90,,NIL,2618,1754,1076,602,474,233,3.5,-,NIL,0.6,,,74
2024-03-30 00:00:00,7.3,73,,NIL,2670,1789,1067,625,442,189,3.2,-,NIL,0.6,,,84
2024-04-02 00:00:00,7.41,34,,NIL,2671,1790,1195,620,575,233,3.5,-,NIL,0.5,,,79
2024-04-03 00:00:00,7.22,31,,NIL,2794,1872,1158,606,552,218,3.4,-,NIL,0.5,,,82
2024-04-04 00:00:00,7.36,30,,NIL,2541,1703,1080,551,529,218,3.2,-,NIL,0.5,,,89
2024-04-05 00:00:00,6,49,,1,2671,1790,1071,547,524,225,3.1,-,NIL,0.5,,,78
2024-04-08 00:00:00,7.29,56,,NIL,3402,2280,1030,600,430,254,3.3,-,NIL,0.5,,,84
2024-04-09 00:00:00,7.28,59,,NIL,3089,2070,1021,591,430,247,3.4,-,NIL,0.5,,,51
2024-04-10 00:00:00,7.26,45,,NIL,3348,2310,1012,542,470,254,3.7,-,NIL,0.5,,,53
2024-04-11 00:00:00,7.88,41,,NIL,3552,2380,1021,538,483,262,3.5,-,NIL,0.6,,,54
2024-04-12 00:00:00,7.1,44,,NIL,3641,2440,1017,573,444,254,3.7,-,NIL,0.5,,,62
2024-04-16 00:00:00,7.2,40,,NIL,3343,2240,1008,551,457,233,3.5,-,NIL,0.5,,,65
2024-04-17 00:00:00,7.1,32,,NIL,3611,2420,1030,569,461,254,3.6,-,NIL,0.5,,,71
2024-04-18 00:00:00,7.6,58,,NIL,3611,2420,1035,560,475,247,3.5,-,NIL,0.5,,,76
2024-04-19 00:00:00,7.1,7,,NIL,3104,2080,1026,556,470,254,3.6,-,NIL,0.5,,,79
2024-04-22 00:00:00,7.21,34,,NIL,2682,1797,1021,538,483,254,3.6,-,NIL,0.5,,,76
2024-04-23 00:00:00,7.02,22,,0.4,2608,1748,968,564,404,480,4,-,NIL,0.5,,,59
2024-04-24 00:00:00,7.12,59,,0.5,2296,1538,963,556,407,247,4.1,-,NIL,0.5,,,74
2024-04-25 00:00:00,7.49,47,,0.5,1897,1271,954,551,403,254,4,-,NIL,0.5,,,72
2024-04-26 00:00:00,7.8,67,,0.7,2641,1770,981,556,425,240,4.2,-,NIL,0.6,,,69
2024-04-29 00:00:00,7.25,89,,0.5,1044,1122,815,358,457,233,4.2,-,NIL,0.5,,,73
2024-04-30 00:00:00,7.4,85,,0.4,2180,1461,811,367,444,240,4.3,-,NIL,0.6,,,76
2024-05-01 00:00:00,7.29,114,,0.8,1398,1272,833,385,448,233,4.4,-,NIL,0.5,,,72
2024-05-02 00:00:00,7.78,93,,0.5,2168,1453,860,408,452,225,4.6,-,NIL,0.5,,,78
2024-05-03 00:00:00,7.33,93,,0.9,2015,1350,900,457,443,240,4.3,-,NIL,0.5,,,81
2024-05-04 00:00:00,7.15,100,,0.7,2045,1370,918,506,412,262,4.5,-,NIL,0.7,,,77
2024-05-06 00:00:00,7.45,72,,0.3,2179,1460,887,457,430,247,4.2,-,NIL,0.3,,,83
2024-05-07 00:00:00,7.46,62,,Nil,2086,1398,840,441,399,276,4.3,-,NIL,0.6,,,80
2024-05-08 00:00:00,7.5,63,,Nil,1923,1329,857,554,303,257,4.2,-,NIL,0.6,,,75
2024-05-09 00:00:00,7.81,50,,0.5,4204,2817,865,546,319,265,4.3,-,NIL,0.6,,,79
2024-05-10 00:00:00,7.76,78,,0.2,2068,1398,861,550,311,257,4.2,-,NIL,0.2,,,78
2024-05-11 00:00:00,8,60,,0.6,1703,1141,853,504,349,279,4.5,-,NIL,0.5,,,83
2024-05-13 00:00:00,8.07,62,,Nil,1850,1240,924,550,374,309,4.6,-,NIL,0.5,,,74
2024-05-15 00:00:00,8.19,82,,Nil,2093,1402,894,510,384,316,4.6,-,NIL,0.5,,,82
2024-05-16 00:00:00,8.6,74,,0.2,2156,1445,914,526,388,309,4.5,-,NIL,0.5,,,78
2024-05-17 00:00:00,7.8,83,,1,2267,1519,918,522,396,301,4.6,-,NIL,0.5,,,74
2024-05-18 00:00:00,7.33,104,,0.6,2300,1541,922,530,392,294,4.1,-,NIL,0.5,,,78
2024-05-20 00:00:00,7.73,73,,0.3,1868,1252,922,534,388,301,4.3,-,NIL,0.5,,,76
2024-05-21 00:00:00,7.4,63,,0.3,1895,1270,961,557,404,316,4.5,-,NIL,0.5,,,72
2024-05-23 00:00:00,7.42,42,,0.5,1847,1238,978,566,412,316,5.1,-,NIL,0.4,,,81
2024-05-24 00:00:00,7.12,51,,0.5,1964,1316,969,562,407,309,4.7,-,NIL,0.5,,,79
2024-05-25 00:00:00,7.48,53,,0.6,1901,1274,924,532,392,301,4.5,-,NIL,0.5,,,80
2024-05-27 00:00:00,7.44,54,,0.5,2005,1344,761,428,333,309,4.2,-,NIL,0.5,,,76
2024-05-28 00:00:00,7.06,53,,0.7,2333,1563,770,433,337,316,4.3,-,NIL,0.5,,,75
2024-05-29 00:00:00,7.44,53,,0.1,1992,1335,745,453,292,316,4.6,-,NIL,0.5,,,82
2024-05-30 00:00:00,7.84,66,,0.6,2156,1445,799,478,321,309,-,,NIL,0.4,,,85
2024-05-31 00:00:00,7.1,67,,0.7,1868,1252,811,495,316,316,4.3,-,NIL,0.4,,,82
2024-06-01 00:00:00,7.34,65,,0.8,1597,1070,982,549,433,309,2.6,-,NIL,0.5,,,76
2024-06-03 00:00:00,7.82,49,,1,1493,1027,774,428,346,272,2.5,-,NIL,0.5,,,71
2024-06-04 00:00:00,7.4,38,,0.6,1559,1045,786,449,337,279,2.7,-,NIL,0.5,,,68
2024-06-05 00:00:00,8.1,33,,0.5,2037,1365,603,366,237,254,2.6,-,NIL,0.5,,,71
2024-06-07 00:00:00,7.89,46,,0.5,1934,1296,861,479,382,282,2.1,-,NIL,0.6,,,64
2024-06-08 00:00:00,7.43,28,,0.2,1808,1212,729,382,347,257,2.6,-,NIL,0.5,,,79
2024-06-10 00:00:00,7.45,28,,NIL,1792,1201,742,386,356,282,2.8,-,NIL,0.4,,,85
2024-06-11 00:00:00,7.58,19,,NIL,2029,1360,755,399,356,287,2.5,-,NIL,0.4,,,82
2024-06-12 00:00:00,7.25,32,,0.6,2101,1408,772,416,356,272,2.6,-,NIL,0.4,,,78
2024-06-13 00:00:00,6.22,47,,0.7,2641,1770,827,441,386,287,2.5,-,NIL,0.5,,,81
2024-06-14 00:00:00,7.71,41,,NIL,2612,1750,866,454,412,279,2.2,-,NIL,0.4,,,83
2024-06-15 00:00:00,6.7,50,,NIL,2799,1875,926,561,365,309,2.6,-,NIL,0.5,,,78
2024-06-17 00:00:00,7.6,40,,NIL,3880,2600,1031,586,445,316,2.7,-,NIL,0.5,,,77
2024-06-19 00:00:00,7.72,40,,NIL,2753,1945,1072,606,466,323,2.6,-,NIL,0.5,,,82
2024-06-20 00:00:00,7.85,42,,NIL,2254,1510,1033,597,436,309,2.8,-,NIL,0.5,,,79
2024-06-21 00:00:00,7.5,54,,NIL,2447,1640,1042,384,658,301,2.9,-,NIL,0.5,,,76
2024-06-22 00:00:00,7.52,55,,NIL,4074,2730,1046,589,457,294,2.8,-,NIL,0.5,,,75
2024-06-24 00:00:00,7.49,57,,0.2,2314,1551,1033,593,440,309,2.7,-,NIL,0.5,,,76
2024-06-25 00:00:00,7.34,105,,NIL,2958,1982,1061,613,448,320,2.5,-,NIL,0.5,,,72
26.06.24,7.88,263,,NIL,2589,1735,1070,599,471,298,2.5,-,NIL,0.5,,,73
2024-06-27 00:00:00,7.88,75,,NIL,1989,1333,1043,577,466,284,2.3,-,NIL,0.5,,,75
2024-06-28 00:00:00,7.69,39,,NIL,2153,1443,1057,577,480,291,2.1,-,NIL,0.5,,,72
2024-06-29 00:00:00,7.17,37,,NIL,2291,1535,1074,591,483,298,2.3,-,NIL,0.5,,,69
2024-07-01 00:00:00,7.39,16,,NIL,2704,1812,819,407,412,284,2.5,-,NIL,0.4,,,83
2024-07-02 00:00:00,7.35,31,,NIL,3328,2230,821,401,420,270,2.3,-,NIL,0.5,,,81
2024-07-03 00:00:00,7.65,22,,NIL,2702,1811,859,414,445,277,2.4,-,NIL,0.5,,,78
2024-07-04 00:00:00,8.11,32,,NIL,1902,1275,784,401,383,249,2.5,-,NIL,0.4,,,75
2024-07-05 00:00:00,7.94,16,,NIL,2931,1964,807,420,387,256,2.4,-,NIL,0.5,,,76
2024-07-06 00:00:00,7.16,35,,0.7,2955,1980,864,406,458,234,2.6,-,NIL,0.5,,,84
2024-07-08 00:00:00,7.49,30,,NIL,2517,1687,800,381,419,241,2.7,-,NIL,0.5,,,78
2024-07-09 00:00:00,7.56,33,,NIL,,1641,809,390,419,256,2.5,-,NIL,0.5,,,79
2024-07-10 00:00:00,7.24,32,,NIL,3194,2140,847,419,428,249,2.7,-,NIL,0.5,,,81
2024-07-11 00:00:00,7.64,49,,0.2,2955,1980,919,395,524,241,2.6,-,NIL,0.5,,,77
2024-07-12 00:00:00,7.3,43,,0.6,2626,1760,995,560,435,292,2.6,-,NIL,0.5,,,83
2024-07-13 00:00:00,7.36,40,,0.5,2325,1558,925,525,400,275,2.5,-,NIL,0.5,,,78
2024-07-15 00:00:00,7.08,54,,0.6,2640,1769,960,560,400,284,2.3,-,NIL,0.5,,,82
2024-07-16 00:00:00,8.08,62,,0.5,2207,1479,1010,575,435,259,2.5,-,NIL,0.5,,,80
2024-07-17 00:00:00,7.99,59,,0.5,2253,1510,990,495,495,267,2.5,-,NIL,0.5,,,79
2024-07-18 00:00:00,7.1,57,,0.9,2785,1866,1000,490,510,284,2.4,-,NIL,0.5,,,80
2024-07-19 00:00:00,8.29,80,,NIL,2397,1606,995,495,500,275,2.3,-,NIL,0.5,,,80
2024-07-20 00:00:00,7.47,47,,NIL,2612,1750,945,482,463,292,1.9,-,NIL,0.6,,,82
2024-07-22 00:00:00,7.78,58,,NIL,1626,1090,964,473,491,267,1.9,-,NIL,0.5,,,79
2024-07-23 00:00:00,7.61,36,,NIL,1743,1168,978,482,496,284,2,-,NIL,0.5,,,80
2024-07-24 00:00:00,6.86,38,,NIL,1628,1091,927,459,468,275,2.2,-,NIL,0.5,,,74
2024-07-25 00:00:00,7.19,27,,NIL,1405,942,913,449,464,259,2.1,-,NIL,0.5,,,76
2024-07-26 00:00:00,7.15,25,,NIL,1346,902,922,445,477,267,2.2,-,NIL,0.5,,,75
2024-07-27 00:00:00,7.77,24,,NIL,1580,1058,917,442,475,263,2.2,-,NIL,-,,,74
2024-07-29 00:00:00,7.15,44,,0.6,1573,1054,772,417,355,267,2.2,-,NIL,0.5,,,75
2024-07-30 00:00:00,7.11,24,,NIL,1582,1060,786,426,360,292,2.1,-,NIL,0.5,,,75
2024-07-31 00:00:00,7.22,20,,NIL,1761,1180,824,445,379,284,2.2,-,NIL,0.5,,,77
,,,,,,,,,,,,,,,,,
01.09.25,8.45,34,22.0,Nil,1865,1249,810,502,308,355,7.5,122,2,0.3,,,-
03.09.25,8.2,-,26.0,Nil,2179,1460,963,609,354,379,7,124,Nil,0.4,,,80
04.09.25,8.14,-,30.0,0.8,2413,1617,896,600,296,336,6.9,134,Nil,0.5,,,78
05.09.25,7.8,-,27.0,Nil,1895,1270,778,563,215,270,6.8,118,Nil,0.4,,,72
06.09.25,8.35,-,25.0,Nil,1567,1050,721,553,168,250,6.8,126,Nil,0.4,,,70
07.09.25,8.3,-,20.0,Nil,1671,1120,618,367,251,243,7.2,122,Nil,0.3,,,72
08.09.25,8.55,-,19.0,0.2,1627,1090,624,401,223,243,6.9,125,2,0.2,,,70
09.09.25,8.1,-,28.0,1,1654,1108,638,369,269,264,7,96,Nil,0.3,,,80
10.09.25,8.2,-,19.0,0.1,1611,1080,622,378,244,250,6.5,113,Nil,0.4,,,70
11.09.25,8.09,-,20.0,0.1,1572,1053,612,359,253,265,6.3,110,Nil,0.4,,,79
12.09.25,8.08,-,19.0,0.1,1761,1180,606,324,282,224,6.8,110,Nil,0.4,,,80
13.09.25,8.45,-,15.0,0.2,1776,1190,600,330,270,190,7,117,1,0.6,,,76
14.09.25,8.35,-,17.0,Nil,1835,1230,623,340,283,201,6.9,110,Nil,0.6,,,72
15.09.25,8.32,-,19.0,0.1,1761,1180,582,312,270,208,6.5,120,Nil,0.6,,,75
16.09.25,8.1,-,22.0,1,1815,1216,821,440,381,289,7.2,123,Nil,0.7,,,105
17.09.25,8.26,-,25.0,Nil,2044,1370,860,500,360,295,7,112,Nil,0.6,,,92
18.09.25,8.1,-,23.0,0.1,2223,1490,838,480,358,280,6.8,120,Nil,0.6,,,112
19.09.25,8.49,-,23.0,0.1,2164,1450,906,497,409,290,7.2,129,2,0.7,,,120
20.09.25,8.78,-,13.0,0.1,2035,1364,896,515,381,282,7,138,3,0.7,,,115
21.09.25,8.66,-,19.0,0.1,1985,1330,870,500,370,284,7.1,133,2,0.7,,,118
22.09.25,8.1,-,16.0,0.1,1821,1220,875,492,383,280,6.9,127,Nil,0.6,,,109
23.09.25,8.63,-,13.0,0.1,1725,1158,792,256,536,274,7.3,135,2,0.5,,,124
24.09.25,8.7,-,13.0,0.1,2078,1392,882,470,412,261,6.8,129,3,0.6,,,134
25.09.25,8.29,-,14.0,0.1,2030,1360,875,468,407,260,6.9,120,Nil,0.6,,,127
26.09.25,8.35,-,19.0,1,2082,1395,931,502,429,289,7,126,Nil,0.8,,,130
27.09.25,8.54,-,23.0,0.1,2228,1493,953,508,445,285,7.2,134,2,0.7,,,127
28.09.25,8.4,-,23.0,0.1,1985,1330,931,493,438,268,7.1,122,2,0.6,,,119
29.09.25,8.12,-,18.0,0.1,1866,1250,891,551,340,106,7.2,106,Nil,0.7,,,115
30.09.25,8.4,-,20.0,0.1,1895,1270,912,560,352,261,7,120,1,0.5,,,119
01.10.25,8.3,-,18.0,0.1,1716,1150,850,542,308,260,6.5,120,NIL,0.6,,,130
02.10.25,8.5,-,13.0,0.1,2164,1450,784,538,246,281,6.2,123,2,0.5,,,122
03.10.25,8.42,-,14.0,0.1,1970,1320,779,476,303,231,7,119,2,0.6,,,160
04.10.25,8.1,-,15.0,0.1,1768,1185,770,472,298,240,6.7,112,NIL,0.5,,,152
06.10.25,8.25,-,16.0,0.1,1671,1120,824,456,368,209,7,110,NIL,0.5,,,150
07.10.25,8.32,-,12.0,0.1,2130,1461,779,439,340,295,7,118,NIL,0.5,,,169
08.10.25,8.5,-,12.0,0.1,2308,1547,786,490,296,237,6.8,121,3,0.6,,,150
09.10.25,8.45,-,15.0,0.1,2223,1490,760,482,278,227,6.5,130,2,0.5,,,136
10.10.25,8.5,-,15.0,0.4,1776,1190,775,435,340,224,6.3,138,3,0.4,,,131
11.10.25,8.9,-,12.0,0.1,1726,1157,747,458,289,250,6.5,147,3,0.5,,,126
13.10.25,8.6,-,12.0,Nil,2208,1480,840,461,379,242,6.7,129,3,0.5,,,163
14.10.25,8.48,-,14.0,0.1,2298,1540,835,439,396,248,6.4,133,2,0.6,,,158
15.10.25,8.6,-,15.0,Nil,2119,1420,798,462,336,252,6.1,132,2,0.6,,,121
16.10.25,8.7,-,10.0,Nil,2119,1420,780,440,340,248,6,138,3,0.6,,,130
17.10.25,8.7,-,11.0,Nil,2343,1570,770,420,350,247,6.1,132,3,0.6,,,127
18.10.25,8.71,-,11.0,Nil,2177,1459,751,440,311,234,6.3,140,3,0.5,,,137
21.10.25,8.6,-,13.0,0.1,2134,1430,793,458,335,220,5.9,130,2,0.5,,,125
24.10.25,8.82,-,35.0,1,3537,2370,1020,570,450,350,6,159,5,0.6,,,129
25.10.25,8.9,-,30.0,0.1,2723,1825,957,515,442,294,5.5,164,5,0.5,,,130
27.10.25,8.8,-,34.0,0.5,2954,1979,1008,564,444,316,5.9,122,2,0.7,,,139
28.10.25,8.6,-,23.0,0.8,2656,1780,920,550,370,320,6.2,134,3,0.7,,,140
29.10.25,8.4,-,19.0,0.5,2388,1600,880,563,317,300,7,132,2,0.7,,,131
30.10.25,8.32,-,19.0,0.5,2612,1750,893,560,333,322,6.9,138,NIL,0.7,,,142
31.10.25,8.1,-,23.0,0.5,2940,1970,904,528,376,340,6.2,125,NIL,0.7,,,148
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
MAX.,8.3,28,,0.8,3179,2130,1080,620,460,350,10.5,124,0,0.6,85,982,156
AVG.,7.879310344827585,19,,0.27241379310344827,2193.0344827586205,1468.4827586206898,842,500.0344827586207,341.9655172413793,239.24137931034483,6.727586206896552,112.6896551724138,0,0.44642857142857134,47.51724137931034,878.6206896551724,139.06896551724137
No. of < Spec,0,--,,13,--,--,--,--,--,--,0,--,--,--,--,--,--
No. of > Spec,7,29,,6,--,1,0,--,--,0,0,0,--,0,--,0,0
% < Specs.,0,--,,44.82758620689655,--,--,--,--,--,--,0,,,,,,--
% > Specs.,24.137931034482758,100,,20.689655172413794,,3.4482758620689653,0,,--,0,0,0,,0,,0,0
