CIRCULATING WATER ANALYSIS FOR COOLING TOWER,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
27.03.25,8.04,21,,NIL,1826,1224,920,524,396,199,3.4,-,NIL,,,,21
28.03.25,8.1,19,,NIL,1776,1190,911,511,400,185,3.2,-,NIL,,,,18
29.03.25,8.39,22,,0.5,1832,1228,925,520,405,178,3.4,-,NIL,,,,20
31.03.25,8.2,23,,0.3,1916,1284,879,460,419,151,3.1,-,NIL,,,,21
01.04.25,8.21,15,,0.2,1992,1335,630,331,299,197,4.2,-,NIL,-,,,-
02.04.25,8.21,19,,0.3,1867,1252,607,322,285,181,4.3,-,-,,,,28
03.04.25,7.29,16,,NIL,1956,1311,639,363,276,187,4.1,-,-,-,,,24
04.04.25,8.53,26,,NIL,1988,1332,653,368,285,181,4.1,-,-,-,,,22
05.04.25,8.38,18,,NIL,2027,1358,644,377,267,197,4.4,-,-,-,,,24
07.04.25,8.46,20,,NIL,2070,1387,704,382,322,197,4.3,-,-,-,,,26
08.04.25,8.41,25,,0.1,2140,1434,736,432,304,205,4.2,-,-,-,,,22
09.04.25,8.65,21,,0.4,2124,1422,782,423,359,197,4.5,-,-,-,,,20
10.04.25,8.08,21,,NIL,1896,1270,787,428,359,205,4.3,-,-,-,,,21
11.04.25,7.26,18,,NIL,2046,1371,796,419,377,173,4.5,-,-,-,,,19
12.04.25,8.12,20,,0.2,2141,1435,805,428,377,189,4.4,-,-,-,,,18
14.04.25,8.15,19,,0.1,1611,1080,791,428,363,173,4.5,-,-,-,,,22
15.04.25,8.56,19,,0.1,1765,1183,805,428,377,189,4.6,-,-,-,,,25
16.04.25,8.1,22,,NIL,1901,1274,800,414,386,205,4.3,-,-,-,,,23
17.04.25,7.68,25,,0.4,1835,1230,819,428,391,205,4.6,-,-,-,,,21
18.04.25,7.98,24,,0.1,1870,1253,810,432,378,197,4.3,-,-,-,,,22
19.04.25,6.96,24,,NIL,2007,1345,828,428,400,181,4.5,-,-,-,,,19
21.04.25,8.14,19,,0.1,1820,1220,809,424,385,157,4.7,-,-,-,,,18
22.04.25,8.18,18,,0.3,1497,1003,862,405,457,165,4.5,-,-,-,,,20
23.04.25,8.02,21,,0.3,1431,959,785,414,371,181,4.6,-,-,-,,,21
24.04.25,7.34,21,,0.2,1391,932,800,409,391,197,4.4,-,-,-,,,20
25.04.25,7.87,20,,NIL,1746,1170,785,390,395,176,4.6,-,-,-,,,17
26.04.25,8.19,18,,NIL,1528,1024,781,386,395,165,4.4,-,-,-,,,19
28.04.25,7.95,21,,0.3,,935,790,388,402,161,4.6,-,-,-,,,17
29.04.25,7.89,21,,0.2,1450,972,818,347,471,188,4.8,-,-,-,,,18
30.04.25,7.84,22,,0.6,1395,935,734,360,374,157,4.5,-,-,-,,,16
01.05.25,8.1,19,,0.1,1356,909,714,306,408,142,4,-,-,-,,,24
02.05.25,8.06,18,,0.1,1361,912,694,394,300,157,4.2,-,-,-,,,18
03.05.25,8.01,21,,0.5,1325,888,698,398,300,165,4,-,-,-,,,20
05.05.25,7.83,20,,0.2,1371,919,694,388,306,165,4.5,-,-,-,,,15
06.05.25,7.71,23,,0.5,1323,887,673,371,302,154,4.3,-,-,-,,,16
07.05.25,7.7,20,,0.4,1174,787,694,384,310,181,4.6,-,-,-,,,18
08.05.25,7.58,19,,0.2,1451,972,602,521,81,197,4.5,-,-,-,,,16
09.05.25,7.71,18,,0.5,1252,839,595,317,278,181,4.2,-,-,-,,,15
10.05.25,7.92,22,,Nil,1309,877,598,321,277,189,4.1,-,-,-,,,14
12.05.25,7.95,20,,0.2,1208,810,598,329,269,160,4.4,-,-,-,,,15
13.05.25,7.8,20,,0.2,1179,790,574,356,218,173,4,-,-,-,,,17
14.05.25,7.77,25,,0.4,1114,747,594,329,265,197,4.3,-,-,-,,,18
15.05.25,8.16,18,,0.5,1095,734,586,325,261,181,4.1,-,-,-,,,26
16.05.25,8.05,22,,0.1,1095,734,578,321,257,173,4.2,-,-,-,,,16
17.05.25,7.73,21,,Nil,1414,948,572,317,255,169,4.3,-,-,-,,,18
19.05.25,7.66,19,,Nil,1182,792,572,317,255,165,4.3,-,-,-,,,16
20.05.25,7.93,21,,0.4,1188,796,554,326,228,181,4.1,-,-,-,,,15
21.05.25,7.51,21,,0.4,1389,931,541,330,211,173,4.2,-,-,-,,,15
22.05.25,7.81,21,,0.5,1294,867,515,312,203,165,4,-,-,-,,,17
23.05.25,7.64,19,,0.6,1474,988,524,317,207,170,4.5,-,-,-,,,19
24.05.25,7.84,20,,0.5,1540,1032,546,326,220,162,4.4,-,-,-,,,18
27.05.25,7.4,22,,0.2,1555,1042,532,307,225,155,4.1,-,-,-,,,17
28.05.25,7.36,21,,0.3,1231,825,546,321,225,170,4.2,-,-,-,,,16
29.05.25,7.22,18,,0.1,1422,953,581,308,273,151,4.5,-,-,-,,,19
30.05.25,7.52,20,,Nil,1386,929,585,312,273,158,4.6,-,-,-,,,20
31.05.25,7.26,23,,0.2,1485,995,616,321,295,165,4.5,-,-,-,,,21
02.06.25,7.37,18,,0.3,1322,886,625,323,302,158,4.2,-,-,-,,,24
03.06.25,7.02,21,,0.3,1507,1010,633,330,303,165,4.1,-,-,-,,,26
04.06.25,7.05,21,,0.7,1455,975,642,334,308,180,4.2,-,-,-,,,25
05.06.25,7.55,23,,NIL,1332,893,636,340,296,187,4.6,-,-,-,,,22
06.06.25,6.76,20,,0.9,1329,891,641,336,305,180,4.3,-,-,-,,,26
07.06.25,7.25,49,,0.5,1277,856,654,323,331,151,4.6,-,-,-,,,22
09.06.25,7.4,26,,0.3,1365,915,609,323,286,153,4.6,-,-,-,,,23
10.06.25,7.08,35,,0.4,1389,931,597,309,288,157,4.5,-,-,-,,,25
11.06.25,7.75,38,,0.5,1485,995,602,313,289,167,4.6,-,-,-,,,27
12.06.25,7.6,64,38,0.7,960,643,410,266,144,280,4.9,45,-,-,,,-
13.06.25,7.6,52,34,0.6,930,623,400,254,146,283,4.8,48,-,-,,,-
14.06.25,7.6,-,51,0.6,900,603,395,244,151,272,4.4,50,-,0.3,,,-
16.06.25,8.1,-,35,NIL,831,556,358,212,146,203,6,53,-,0.3,,,-
17.06.25,8.3,-,25,NIL,775,519,265,167,98,210,6.3,67,-,0.3,,,-
18.06.25,8.77,-,23,NIL,937,628,643,405,238,157,4.3,-,-,-,,,26
19.06.25,8.22,-,23,NIL,900,603,628,395,233,150,4.6,-,-,-,,,25
20.06.25,7.56,-,18,0.2,913,612,638,395,243,157,4.5,-,-,-,,,25
21.06.25,7.45,-,20,0.3,983,659,633,390,243,150,4.4,-,-,-,,,28
23.06.25,6.22,-,20,0.2,970,650,647,391,256,142,4.5,-,-,-,,,26
24.06.25,7.25,-,23,NIL,1080,724,652,395,257,157,4.5,-,-,0.1,,,29
25.06.25,7.18,-,22,0.2,1073,719,655,361,294,150,4.7,-,-,-,,,25
26.06.25,7.82,-,18,NIL,1005,679,664,357,307,157,4.6,-,-,-,,,24
27.06.25,7.3,-,22,NIL,1047,702,672,357,315,164,4.3,-,-,-,,,26
28.06.25,7.59,-,19,0.4,1035,694,664,349,315,157,4.4,-,-,-,,,22
30.06.25,7.93,-,22,0.1,868,582,678,352,326,164,4.3,-,-,-,,,24
01.07.25,7.25,-,22,0.1,1088,729,674,352,322,157,4.2,-,-,-,,,25
02.07.25,7.89,-,21,Nil,1059,710,700,360,340,178,4.3,-,-,-,,,21
03.07.25,7.67,-,16,0.5,1059,710,640,354,286,177,4.5,-,-,-,,,20
04.07.25,7.74,-,19,0.5,1140,764,642,352,290,185,4.3,-,-,-,,,21
05.07.25,7.59,-,19,0.5,1110,744,653,339,314,203,4.5,-,-,-,,,19
07.07.25,7.9,-,18,Nil,1110,744,670,348,322,177,4.5,-,-,-,,,21
08.07.25,7.93,-,22,0.2,1123,753,661,346,315,164,4.4,-,-,-,,,20
09.07.25,8.03,-,19,0.2,1167,782,674,348,326,174,4.2,-,-,-,,,19
10.07.25,7.67,-,19,0.2,1223,820,676,352,324,189,4,-,-,-,,,20
11.07.25,7.86,-,17,0.1,1201,805,666,345,321,182,4.2,-,-,-,,,18
12.07.25,6.47,-,15,0.4,1252,839,653,343,310,182,4.5,-,-,-,,,20
14.07.25,7.98,-,19,0.1,1263,846,640,337,303,174,4.7,-,-,-,,,18
15.07.25,8.14,-,20,0.1,1312,879,636,335,301,160,4.5,-,-,-,,,20
16.07.25,7.98,-,19,0.4,1313,880,704,373,331,169,4.4,-,-,-,,,18
17.07.25,7.68,-,17,0.5,1410,945,717,348,369,174,4.6,-,-,-,,,16
18.07.25,8.11,-,22,Nil,1461,979,721,367,354,182,4.5,-,-,-,,,15
19.07.25,8.1,-,22,0.5,1365,915,713,363,350,167,4.4,-,-,-,,,17
27.07.25,7.73,-,20,0.3,1360,911,726,376,350,178,4.4,-,-,-,,,15
22.07.25,7.29,-,21,0.6,1423,954,713,367,346,163,4.5,-,-,-,,,17
23.07.25,7.88,-,21,0.2,1428,957,969,384,585,156,4.2,-,-,-,,,15
24.07.25,7.41,-,22,0.2,1460,978,708,376,332,163,4.4,-,-,-,,,16
25.07.25,7.53,-,19,0.4,1497,1003,726,363,363,142,4.5,-,-,-,,,15
26.07.25,7.94,-,22,0.1,1565,1049,717,380,337,149,4.4,-,-,-,,,16
28.07.25,STOP,,,,,,,,,,,,,,,,
29.07.25,8.18,-,31,0.2,1416,949,736,368,368,142,4.1,-,-,-,,,14
30.07.25,7.75,-,20,0.1,2028,1359,851,459,392,156,4.3,-,-,-,,,16
31.07.25,7.98,-,22,0.4,1612,1080,819,460,359,149,4.4,-,-,-,,,-
01.08.25,7.56,-,20,NIL,1643,1101,857,486,371,142,4.2,-,-,-,,,15
02.08.25,7.62,-,20,NIL,1643,1101,862,481,381,135,4.5,-,-,-,,,13
04.08.25,7.48,-,31,0.4,1188,796,852,476,376,133,4.4,-,-,-,,,10
05.08.25,7.8,-,20,0.4,1137,762,857,483,374,136,4.3,-,-,-,,,11
06.08.25,7.8,-,22,0.1,1298,870,862,476,386,144,4.2,-,-,-,,,12
07.08.25,7.38,-,20,0.2,1232,826,857,481,376,140,4.3,-,-,-,,,10
08.08.25,7.22,-,20,NIL,1219,817,852,476,376,151,4.1,-,-,-,,,11
11.08.25,8.14,-,20,0.2,1240,831,819,457,362,144,4.3,-,-,-,,,14
12.08.25,7.98,-,22,0.4,1246,835,814,466,348,151,4.2,-,-,-,,,12
13.08.25,7.68,-,21,0.1,1195,801,738,471,267,158,4.1,-,-,-,,,11
14.08.25,8.26,-,16,NIL,1243,833,752,466,286,165,4.3,-,-,-,,,10
15.08.25,7.81,-,19,NIL,1194,800,857,438,419,179,4.2,-,-,-,,,12
18.08.25,8.25,-,20,0.2,1280,858,776,443,333,170,4.2,-,-,-,,,10
19.08.25,7.53,-,21,0.2,1322,886,666,395,271,144,4.3,-,-,-,,,11
20.08.25,8.13,-,24,0.2,1361,912,671,400,271,170,4.2,-,-,-,,,10
21.08.25,8.22,-,20,0.5,1286,862,662,409,253,163,4,-,-,-,,,11
22.08.25,7.94,-,20,0.5,1274,854,676,400,276,156,5,-,-,-,,,12
23.08.25,7.92,-,22,0.5,1620,1086,690,390,300,149,5,-,-,-,,,10
26.08.25,8.18,-,19,0.3,1495,1002,676,381,295,149,4.5,-,-,-,,,12
27.08.25,7.99,-,21,0.5,1607,1077,708,426,282,170,4.8,-,-,-,,,10
28.08.25,8.01,-,17,0.6,1537,1030,685,417,268,156,4.5,-,-,-,,,12
29.08.25,8.06,-,24,0.5,1582,1060,690,423,267,149,4.4,-,-,-,,,10
01.09.25,8.4,45,29,0.2,1250,841,510,318,192,319,7.2,58,-,0.3,,,-
02.09.25,8.1,,30,0.3,1418,950,593,370,223,344,7.3,52,Nil,-,,,-
03.09.25,8.1,-,37,0.1,1603,1074,632,381,251,336,7.3,65,Nil,0.3,,,44
04.09.25,7.56,-,33,Nil,1568,1051,623,372,251,315,6.9,66,Nil,0.4,,,60
05.09.25,7.8,-,26,Nil,1519,1018,593,367,226,290,7,83,Nil,0.3,,,68
06.09.25,8.1,-,22,0.2,1380,925,587,360,227,259,6.7,85,Nil,0.3,,,57
07.09.25,8.02,-,22,Nil,1403,940,550,336,214,249,6.9,90,Nil,0.4,,,60
08.09.25,8.51,-,20,0.3,1391,932,510,310,200,279,7,105,2,0.3,,,66
09.09.25,7.9,-,21,0.4,1468,984,547,328,219,296,7,87,Nil,0.4,,,69
10.09.25,8.2,-,19,0.4,1465,982,540,320,220,278,6.7,98,Nil,0.4,,,71
11.09.25,7.93,-,19,0.1,1392,933,590,350,240,286,6.5,108,Nil,0.4,,,75
12.09.25,7.9,-,22,0.2,1678,1124,570,315,255,289,6.3,98,Nil,0.4,,,68
13.09.25,8.05,-,17,0.5,1667,1117,565,313,252,280,6.8,103,Nil,0.6,,,64
14.09.25,7.95,-,19,0.2,1589,1065,578,310,268,268,7,110,Nil,0.6,,,70
15.09.25,8.1,-,20,0.3,1496,1002,545,298,247,287,7.2,112,Nil,0.6,,,73
16.09.25,7.82,-,26,0.3,1536,1029,484,262,222,311,6.7,110,Nil,0.6,,,117
17.09.25,7.86,-,23,0.5,1635,1096,610,324,286,340,6.6,107,Nil,0.5,,,103
18.09.25,8.2,-,18,0.1,1624,1088,590,308,282,312,6.5,100,Nil,0.6,,,115
19.09.25,8.2,-,12,0.2,1901,1274,617,355,262,290,6.2,108,Nil,0.8,,,133
20.09.25,8.37,-,16,0.1,1537,1030,605,359,246,277,6.3,119,1,0.7,,,125
21.09.25,8.2,-,15,0.5,1447,970,580,342,238,268,7.7,107,Nil,0.8,,,138
22.09.25,8.3,-,14,0.4,1522,1020,576,350,226,283,7.1,131,Nil,0.6,,,140
23.09.25,8.28,-,16,0.1,1492,1000,670,340,330,274,7.2,127,Nil,0.5,,,148
24.09.25,8.23,-,20,0.8,1302,873,578,318,260,275,7.2,102,Nil,0.8,,,140
25.09.25,8.2,-,25,0.4,1463,980,578,310,268,288,6.8,118,Nil,0.6,,,137
26.09.25,8.3,-,20,0.1,1504,1008,622,358,264,290,7,126,Nil,0.8,,,141
27.09.25,7.9,-,34,0.1,1477,990,625,366,259,285,7.3,136,Nil,0.7,,,145
28.09.25,8.01,-,25,0.3,1496,1002,600,354,246,282,6.9,110,Nil,0.8,,,139
29.09.25,8.1,-,25,0.1,1522,1020,631,421,210,281,6.5,116,Nil,0.8,,,130
30.09.25,7.81,-,25,0.4,1408,944,637,425,212,280,6.8,120,Nil,0.7,,,141
01.10.25,8.2,-,19,0.2,1338,930,584,396,188,265,6.3,110,-,0.6,,,121
02.10.25,8.22,-,23,0.1,1478,990,610,394,216,289,7,115,-,0.7,,,132
03.10.25,8.3,-,27,0.3,1547,1037,604,354,250,273,6.5,119,2,0.7,,,168
04.10.25,7.9,-,20,0.2,1537,1030,595,350,245,265,6.2,110,Nil,0.6,,,176
06.10.25,7.8,-,19,0.1,1510,1012,627,362,265,295,6.3,109,Nil,0.6,,,172
07.10.25,7.92,-,17,0.2,1563,1047,614,354,260,299,6.2,,Nil,0.6,,,120
08.10.25,7.41,-,21,0.4,1467,983,636,392,244,324,6.1,15,Nil,0.5,,,166
09.10.25,7.7,-,19,0.2,1430,958,610,385,225,308,6,90,Nil,0.5,,,157
10.10.25,7.8,-,18,0.1,1191,798,520,309,211,294,6.1,86,Nil,0.5,,,147
11.10.25,8.4,-,25,0.2,1179,790,530,338,192,250,6.4,100,1,0.5,,,140
13.10.25,8.33,-,25,0.2,1285,861,537,316,221,221,6.2,118,Nil,0.6,,,106
14.10.25,8.18,-,23,0.2,1328,890,540,318,222,250,6.5,100,Nil,0.6,,,121
15.10.25,STOP,,,,,,,,,,,,,,,,
16.10.25,STOP,,,,,,,,,,,,,,,,
17.10.25,8,-,30,Nil,1399,937,537,318,219,202,6.6,90,Nil,0.5,,,130
18.10.25,STOP,,,,,,,,,,,,,,,,
21.10.25,7.6,-,21,0.2,1164,780,524,320,204,230,6,100,Nil,0.5,,,125
24.10.25,8.1,-,18,0.5,1328,890,548,350,198,254,6,110,Nil,0.6,,,120
25.10.25,8.65,-,20,0.5,1156,775,524,356,168,247,6.3,124,3,0.5,,,118
27.10.25,8.04,-,30,0.1,1243,833,488,278,210,206,6.2,98,Nil,0.6,,,124
28.10.25,8.2,-,33,0.1,1268,850,508,292,216,218,6.6,112,Nil,0.7,,,130
29.10.25,8.15,-,26,0.1,1209,810,508,285,223,210,6.4,90,Nil,0.6,,,112
30.10.25,8.1,-,26,0.2,1328,890,518,310,208,245,6.7,98,Nil,0.7,,,128
31.10.25,8.35,-,32,0.6,1445,968,515,309,206,191,6.8,110,Nil,0.7,,,130
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,6.22,17,,0.1,764,512,265,153,44,142,5.8,15,1,0.1,0,0,10
MAX.,8.84,28,,1,2141,1597,969,524,585,344,10.5,136,3,0.8,0,0,176
AVG.,7.832060301507538,19,,0.3748987854251012,1358.6240409207162,911.1407035175879,595.7889447236181,323.75062972292193,272.85175879396985,180.63659147869674,4.971219512195123,96.8,0,0.5444444444444446,,,44.902702702702705
No. of < Spec,71,--,,43,--,--,--,--,--,--,141,--,--,--,--,--,--
No. of > Spec,138,146,,46,--,0,0,--,--,0,0,0,--,0,--,0,0
% < Specs.,17.839195979899497,--,,17.408906882591094,--,--,--,--,--,--,68.78048780487805,,,,,,--
% > Specs.,34.67336683417085,51.228070175438596,,18.62348178137652,,0,0,,--,0,0,0,,0,,,0
