CIRCULATING WATER ANALYSIS FOR COOLING TOWER,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
24.06.25,7.47,-,24,Nil,2611,1750,595,305,290,171,4.2,-,-,0.5,,,77
25.06.25,7.09,-,20,0.5,2623,1758,622,357,265,157,4.3,-,-,0.6,,,75
26.06.25,7.36,-,16,Nil,2600,1742,626,361,265,171,4.5,-,-,0.5,,,79
27.06.25,8.1,-,20,Nil,2713,1818,634,357,277,168,4.2,-,-,0.5,,,75
28.05.25,7.55,-,25,Nil,2425,1625,630,349,281,164,4,-,-,0.5,,,71
30.06.25,7.54,-,20,Nil,2432,1630,636,352,284,164,4.1,-,-,0.5,,,76
01.07.25,6.88,-,24,Nil,2611,1750,628,360,268,171,4.2,-,-,0.5,,,75
02.07.25,7.02,-,20,Nil,2628,1761,636,356,280,164,4.3,-,-,0.5,,,69
03.07.25,6.98,-,22,Nil,3104,2080,644,365,279,185,4.5,-,-,0.5,,,67
04.07.25,6.78,-,20,Nil,2820,1890,628,365,263,177,4.6,-,-,0.5,,,65
05.07.25,7.3,-,20,Nil,2716,1820,636,348,288,194,4.4,-,-,0.5,,,71
07.07.25,7.5,-,18,Nil,2502,1679,632,360,272,194,4.5,-,-,0.5,,,72
08.07.25,6.73,-,22,0.6,2723,1825,628,365,263,153,4.4,-,-,0.5,,,74
09.07.25,7.86,-,22,0.2,2208,1480,784,403,381,182,4.2,-,-,0.5,,,78
10.07.25,6.78,-,18,Nil,2522,1690,797,390,407,167,4.5,-,-,0.5,,,70
11.07.25,7.27,-,18,Nil,2823,1892,814,390,424,189,4.6,-,-,0.5,,,75
12.07.25,6.86,-,25,Nil,3164,2120,827,399,428,160,4.5,-,-,0.5,,,82
14.07.25,6.98,-,19,Nil,3119,2090,810,390,420,167,4.3,-,-,0.5,,,74
15.07.25,7.02,-,20,Nil,3179,2130,806,386,420,145,4.2,-,-,0.5,,,73
16.07.25,7.25,-,20,Nil,3097,1840,1039,551,488,204,4.1,-,-,0.4,,,81
17.07.25,7.75,-,17,Nil,2965,1987,1052,557,495,182,4.3,-,-,0.5,,,78
18.07.25,7.5,-,19,Nil,2425,1628,1036,583,453,189,4.2,-,-,0.5,,,72
19.07.25,6.75,-,20,0.1,1779,1192,1058,570,488,174,4.5,-,-,0.5,,,76
21.07.25,7.12,-,20,Nil,1818,1218,1076,572,504,178,4.5,-,-,0.5,,,76
22.07.25,6.85,-,21,Nil,1680,1126,1071,579,492,170,4.2,-,-,0.5,,,72
23.07.25,6.68,-,16,Nil,2435,1632,1058,583,475,163,4.3,-,-,0.6,,,70
24.07.25,7.3,-,22,0.5,1788,1198,1067,579,488,160,4.4,-,-,0.5,,,72
25.07.25,7.33,-,18,Nil,1658,1111,1076,570,506,178,4.5,-,-,0.5,,,75
26.07.25,7.63,-,20,0.1,2456,1646,1058,583,475,156,4.3,-,-,0.5,,,85
28.07.25,6.56,-,31,0.6,2923,1959,1061,581,480,163,4.4,-,-,0.5,,,79
29.07.25,6.95,-,55,Nil,2668,1788,1072,580,492,156,4.3,-,-,0.4,,,74
30.07.25,6.98,-,32,Nil,2685,1799,1104,511,593,150,4.5,-,-,0.6,,,75
31.07.25,7.48,-,25,0.6,2493,1670,1095,621,474,163,4.5,-,-,0.6,,,79
01.08.25,6.68,-,21,Nil,2562,1717,1066,628,438,170,4.3,-,-,0.5,,,81
02.08.25,6.76,-,22,Nil,2468,1654,1052,619,433,163,4.1,-,-,0.4,,,85
04.08.25,7.27,-,22,Nil,1747,1171,1054,619,435,144,4.1,-,-,0.5,,,78
05.08.25,6.62,-,22,Nil,2165,1451,1047,614,433,129,4.2,-,-,0.5,,,81
06.08.25,7.72,-,26,Nil,1841,1234,1052,624,428,195,4.1,-,-,0.5,,,86
07.08.25,7.7,-,21,Nil,1916,1284,1057,619,438,118,4.2,-,-,-,,,80
08.08.25,7.46,-,20,0.5,1999,1339,1066,614,452,144,4,-,-,0.4,,,85
11.08.25,7.73,-,20,0.1,1858,1245,1057,571,486,165,4.5,-,-,0.4,,,80
12.08.25,8.06,-,22,Nil,1680,1126,1061,576,485,158,4.4,-,-,0.5,,,77
13.08.25,8.04,-,21,0.1,1504,1008,857,614,243,151,4.2,-,-,0.4,,,78
14.08.25,7.16,-,22,1,1520,1019,838,600,238,165,4.1,-,-,0.5,,,72
15.08.25,8.39,-,18,Nil,1673,1121,852,595,257,151,4.2,-,-,0.5,,,70
18.08.25,8.83,-,22,Nil,1914,1283,837,581,256,149,4.2,-,-,0.4,,,78
19.08.25,7.6,-,19,Nil,2971,1991,914,585,329,142,4.1,-,-,0.5,,,72
20.08.25,8.49,-,18,Nil,2137,1432,909,576,333,156,4,-,-,0.5,,,74
21.08.25,8.02,-,21,0.5,2449,1641,928,571,357,156,4.3,-,-,0.5,,,76
22.08.25,8.22,-,18,0.2,1765,1183,923,574,349,142,4.4,-,-,0.5,,,79
23.08.25,8.14,-,20,Nil,1768,1185,628,581,47,163,4.5,-,-,0.5,,,81
25.08.25,8.5,-,19,0.4,2568,1721,919,571,348,149,4.3,-,-,0.5,,,74
26.08.25,8.53,-,18,0.5,2755,1846,927,578,349,142,4,-,-,0.5,,,76
27.08.25,7.85,-,20,0.5,2559,1715,1008,627,381,163,4.2,-,-,0.5,,,80
28.08.25,8.44,-,18,0.6,2676,1793,1035,650,385,156,4.4,-,-,0.6,,,76
29.08.25,8.32,-,24,Nil,2741,1837,1024,641,383,149,4.3,-,-,0.5,,,79
,,,,,,,,,,,,,,,,,
,0.5,17,,0.1,559,375,211,176,35,142,5.8,35,0,0.2,0,0,36
MAX.,8.83,28,,1,3731,2500,1498,795,869,483,10.5,50,0,0.9,0,0,95
AVG.,7.349090909090903,19,,0.5702127659574464,2440.5597484276727,1636.564263322884,930.5924764890282,510.73354231974923,420.0313479623824,268.125,3.8827586206896547,42.5,0,0.5031746031746029,,,79.38535031847134
No. of < Spec,206,--,,12,--,--,--,--,--,--,315,--,--,--,--,--,--
No. of > Spec,21,189,,69,--,23,36,--,--,0,0,0,--,0,--,0,0
% < Specs.,64.576802507837,--,,8.51063829787234,--,--,--,--,--,--,98.7460815047022,,,,,,--
% > Specs.,6.58307210031348,74.11764705882352,,48.93617021276596,,7.210031347962383,11.285266457680251,,--,0,0,0,,0,,,0
