CIRCULATING WATER ANALYSIS FOR COOLING TOWER,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
16.11.24,7.86,27,,NIL,1629,1092,582,254,328,160,3.2,-,NIL,0.5,,,81
18.11.24,8.49,27,,NIL,1662,1114,582,258,324,160,3.3,-,NIL,0.5,,,83
19.11.24,8.39,27,,NIL,1671,1120,591,170,421,167,3.4,-,NIL,0.5,,,83
20.11.24,8.25,27,,0.2,1611,1080,595,262,333,160,3.2,-,NIL,0.5,,,83
21.11.24,8.24,20,,0.8,1674,1122,587,250,337,153,3.5,-,NIL,0.5,,,85
22.11.24,8.24,21,,0.6,1519,1018,595,258,337,146,3.3,-,NIL,0.5,,,89
23.11.24,8.5,22,,1,1579,1058,596,256,340,167,3.4,-,NIL,0.5,,,82
25.11.24,8.48,21,,NIL,1437,963,596,260,336,160,3.2,-,NIL,0.5,,,82
26.11.24,7.53,17,,0.9,1496,1002,601,252,349,167,3.3,-,NIL,0.5,,,80
27.11.24,7.81,15,,0.5,1473,987,588,244,344,160,3.5,-,NIL,0.5,,,86
28.11.24,8.31,19,,0.4,1482,993,584,235,349,153,3.4,-,NIL,0.5,,,84
29.11.24,7.65,15,,NIL,1428,957,575,239,336,160,3.3,-,NIL,0.5,,,83
30.11.24,7.17,16,,NIL,1489,998,580,248,332,153,3.5,-,NIL,0.5,,,79
02.12.24,7.95,16,,NIL,1474,988,601,260,341,160,3.2,-,NIL,0.5,,,82
03.12.24,7.82,16,,0.6,1453,974,594,259,335,153,3.5,-,NIL,0.5,,,85
04.12.24,7.82,16,,NIL,1414,948,606,263,343,160,3.2,-,NIL,0.5,,,83
05.12.24,7.78,15,,0.1,1465,982,530,263,267,153,3.4,-,NIL,0.5,,,86
06.12.24,8.15,17,,0.5,1588,1064,628,267,361,160,3.4,-,NIL,0.5,,,83
07.12.24,8.1,20,,0.5,1448,970,668,349,319,138,3.5,-,NIL,0.5,,,90
09.12.24,8.15,15,,0.2,1420,952,613,353,260,153,3.5,-,NIL,0.5,,,85
10.12.24,7.84,16,,0.2,1525,1022,617,361,256,160,3.6,-,NIL,0.5,,,83
11.12.24,7.58,17,,0.4,1478,990,613,357,256,160,3.4,-,NIL,0.5,,,86
12.12.24,7.09,18,,0.2,1442,966,617,357,260,153,3.5,-,NIL,0.5,,,85
13.12.24,8.06,17,,0.5,1479,991,622,357,265,160,3.6,-,NIL,0.5,,,81
14.12.24,7.56,20,,0.4,1497,1003,607,349,258,153,3.2,-,NIL,0.5,,,85
16.12.24,7.46,19,,0.6,1507,1010,581,336,245,156,3.1,-,NIL,0.5,,,84
17.12.24,7.85,19,,0.5,1582,1060,593,342,251,160,3.1,-,NIL,0.5,,,84
18.12.24,8.03,23,,0.6,1191,798,602,340,262,156,3.2,-,NIL,0.5,,,86
19.12.24,8.12,31,,0.1,1595,1069,612,337,275,146,3.5,-,NIL,0.5,,,84
20.12.24,8.15,29,,NIL,1685,1129,603,555,48,160,3.3,-,NIL,0.5,,,81
21.12.24,7.56,20,,NIL,1646,1103,582,341,241,146,3.1,-,NIL,0.5,,,86
23.12.24,8.63,22,,0.1,1579,1058,588,339,249,153,3.4,-,NIL,0.5,,,87
24.12.24,7.36,15,,NIL,1471,986,596,343,253,168,3.3,-,NIL,0.5,,,82
25.12.24,8.01,21,,NIL,1441,966,604,347,257,160,3.2,-,NIL,0.5,,,86
26.12.24,7.41,26,,NIL,1538,1031,596,351,245,167,3.3,-,NIL,0.5,,,82
27.12.24,6.87,32,,1,1726,1157,608,359,249,160,3.5,-,NIL,0.5,,,88
28.12.24,7.21,28,,0.9,1649,1105,633,261,372,153,3.4,-,NIL,0.5,,,85
30.12.24,8.08,23,,0.4,1785,1196,668,351,317,160,3.2,-,NIL,0.5,,,86
31.12.24,8.1,25,,0.3,1758,1178,608,347,261,146,3.5,-,NIL,0.5,,,88
01.01.25,8.11,24,,NIL,1597,1070,664,377,287,160,3.6,-,NIL,0.4,,,85
02.01.25,7.02,25,,NIL,1653,1108,675,373,302,167,3.5,-,NIL,0.5,,,81
03.01.25,8.23,22,,NIL,1670,1119,662,369,293,153,3.4,-,NIL,0.5,,,83
04.01.25,7.78,26,,NIL,1652,1107,670,360,310,144,3.3,-,NIL,0.5,,,81
06.01.25,8.04,22,,NIL,1701,1140,684,364,320,158,3.3,-,NIL,0.5,,,84
07.01.25,7.62,18,,NIL,1671,1120,675,355,320,144,3.5,-,NIL,0.5,,,92
08.01.25,7.06,18,,NIL,1640,1099,666,346,320,158,3.6,-,NIL,0.5,,,85
09.01.25,7.66,20,,NIL,1568,1051,688,360,328,165,3.4,-,NIL,0.6,,,88
10.01.25,8.41,18,,NIL,1600,1072,679,364,315,151,3.3,-,NIL,0.6,,,85
11.01.25,8.45,19,,NIL,1600,1072,679,360,319,158,3.4,-,NIL,0.6,,,88
13.01.25,8.04,18,,NIL,1544,1035,670,360,310,158,3.1,-,NIL,0.6,,,82
15.01.25,8.13,18,,0.2,1653,1108,659,376,283,158,3.2,-,NIL,0.6,,,82
16.01.25,7.96,15,,NIL,1634,1095,696,385,311,172,3.5,-,NIL,0.6,,,80
17.01.25,8.54,18,,NIL,1523,1021,664,380,284,158,3.3,-,NIL,0.5,,,84
18.01.25,8.48,19,,NIL,1604,1104,673,376,297,165,3.2,-,NIL,0.5,,,80
20.01.25,8.28,18,,NIL,1592,1067,682,380,302,158,3.2,-,NIL,0.5,,,80
21.01.25,7.92,23,,NIL,1610,1079,696,390,306,165,3.5,-,NIL,0.6,,,83
22.01.25,8.82,17,,NIL,1628,1091,705,399,306,158,3.6,-,NIL,0.5,,,82
23.01.25,7.84,15,,NIL,1631,1093,710,380,330,151,3.8,-,NIL,0.5,,,85
24.01.25,7.94,25,,1,1547,1037,705,385,320,165,3.6,-,NIL,0.5,,,82
25.01.25,7.54,27,,NIL,1658,1111,739,394,345,151,3.6,-,NIL,0.6,,,85
27.01.25,8.43,28,,NIL,1550,1039,725,394,331,158,3.6,-,NIL,0.5,,,86
28.01.25,8.06,18,,NIL,1652,1107,734,389,345,165,4.5,-,NIL,0.5,,,86
29.01.25,8.78,26,,NIL,1788,1198,749,394,355,172,4.6,-,NIL,0.5,,,92
30.01.25,7.89,26,,0.1,1604,1075,758,398,360,187,4.5,-,NIL,0.5,,,75
31.01.25,7.14,32,,0.6,1561,1046,768,403,365,172,4.6,-,NIL,0.5,,,76
01.02.25,7.49,26,,1,1564,1048,731,391,340,203,4.5,-,NIL,0.5,,,79
03.02.25,7.88,20,,NIL,1535,1029,812,478,334,174,4.4,-,NIL,0.5,,,72
04.02.25,8.37,32,,NIL,1538,1031,823,488,335,186,4.5,-,NIL,0.5,,,73
05.02.25,8.28,32,,NIL,1510,1012,819,483,336,170,4.4,-,NIL,0.5,,,71
06.02.25,7.61,26,,1,1522,1020,791,469,322,162,4.6,-,NIL,0.5,,,65
07.02.25,7.21,20,,1,1573,1054,800,478,322,186,4.3,-,NIL,0.5,,,69
08.02.25,8.15,24,,0.2,1652,1107,810,469,341,178,4.5,-,NIL,0.5,,,75
10.02.25,7.85,25,,0.2,1635,1096,837,481,356,186,4.3,-,NIL,0.5,,,76
11.02.25,8.08,22,,0.5,1564,1048,759,404,355,170,4.6,-,NIL,0.5,,,69
12.02.25,8.2,25,,1,1603,1074,768,413,355,178,4.8,-,NIL,0.5,,,73
13.02.25,7.18,24,,1,1764,1182,764,453,311,162,4.2,-,NIL,0.6,,,65
14.02.25,7.77,25,,0.5,1614,1082,777,444,333,186,4.4,-,NIL,0.5,,,71
15.02.25,8.12,28,,0.6,1882,1291,790,457,333,178,4.4,-,NIL,0.6,,,73
17.02.25,8.23,26,,NIL,1840,1233,781,444,337,178,4.4,-,NIL,0.6,,,72
18.02.25,8.3,24,,0.5,1792,1201,768,448,320,186,4.3,-,NIL,0.5,,,73
19.02.25,8.61,18,,0.6,1647,1104,747,476,271,203,4.5,-,NIL,0.6,,,75
20.02.25,7.97,17,,0.6,1725,1156,881,471,410,203,4.4,-,NIL,0.5,,,79
21.02.25,8.38,16,,0.5,1556,1043,871,481,390,194,4.2,-,NIL,0.5,,,75
22.02.25,8.38,18,,NIL,1620,1086,851,478,373,178,4.5,-,NIL,0.6,,,77
24.02.25,8.05,15,,NIL,1488,997,819,460,359,158,4.3,-,NIL,0.6,,,74
25.02.25,8.01,21,,NIL,1523,1021,805,465,340,187,4.5,-,NIL,0.5,,,70
27.02.25,7.45,18,,NIL,1494,1001,769,423,346,180,4.6,-,NIL,0.5,,,65
28.02.25,8.3,15,,NIL,1570,1052,756,428,328,172,4.2,-,NIL,0.5,,,70
01.03.25,8.02,16,,NIL,1567,1050,760,428,332,165,4.3,-,NIL,0.6,,,72
03.03.25,8.79,19,,NIL,1508,1011,691,680,11,169,4.2,-,NIL,0.5,,,77
04.03.25,8.49,21,,NIL,1411,946,708,389,319,187,4.3,-,NIL,0.5,,,75
05.03.25,7.86,23,,0.1,1304,874,713,376,337,178,4,-,NIL,0.6,,,76
06.03.25,8.18,19,,NIL,1319,884,696,397,299,160,4.2,-,NIL,0.5,,,75
07.03.25,7.97,17,,NIL,1497,1003,704,415,289,178,4,-,NIL,0.6,,,74
08.03.25,7.78,18,,NIL,1380,925,717,424,293,169,4.2,-,NIL,0.5,,,69
10.03.25,7.64,18,,NIL,1490,998,725,428,297,178,4.1,-,NIL,0.5,,,74
11.03.25,8.15,18,,NIL,1513,1014,761,462,299,187,4.3,-,NIL,0.5,,,65
12.03.25,7.73,19,,NIL,1389,931,783,466,317,195,4.3,-,NIL,0.5,,,71
13.03.25,7.41,18,,NIL,1531,1026,796,449,347,178,4.5,-,NIL,0.6,,,75
15.03.25,8.06,20,,0.2,1543,1034,796,458,338,187,4.5,-,NIL,0.6,,,70
17.03.25,7.82,16,,0.5,1525,1022,669,528,141,187,4.5,-,NIL,0.5,,,70
18.03.25,7.76,21,,0.3,1519,1018,704,383,321,213,4.6,-,NIL,0.6,,,72
19.03.25,8.15,23,,0.5,1556,1043,717,392,325,204,4.7,-,NIL,0.5,,,73
20.03.25,8.02,23,,0.5,1604,1075,726,396,330,222,4.6,-,NIL,0.5,,,76
21.03.25,8.09,15,,0.5,1825,1223,717,392,325,213,4.5,-,NIL,0.5,,,72
22.03.25,7.98,31,,0.8,1920,1287,739,405,334,231,4.6,-,NIL,0.6,,,75
24.03.25,8.12,25,,NIL,1825,1223,730,409,321,213,4.4,-,NIL,0.5,,,70
25.03.25,7.97,20,,NIL,1531,1026,731,423,308,195,4.5,-,NIL,0.5,,,75
26.03.25,8.27,18,,NIL,1691,1133,745,437,308,135,4.6,-,NIL,0.5,,,68
27.03.25,7.48,18,,NIL,1798,1205,759,432,327,171,4.5,-,NIL,0.5,,,72
28.03.25,7.21,16,,NIL,1821,1220,750,419,331,164,4.5,-,NIL,0.5,,,70
29.03.25,7.91,23,,0.4,1949,1306,759,432,327,158,4.4,-,NIL,0.5,,,73
31.03.25,7.85,20,,1,1768,1185,727,423,304,144,4.3,-,NIL,0.4,,,69
01.04.25,8.2,25,,0.6,1704,1142,722,382,340,252,4,-,NIL,0.5,,,81
02.04.25,8.39,18,,0.4,1793,1201,736,391,345,268,4.1,-,NIL,0.4,,,85
03.04.25,8.44,17,,0.4,2031,1361,768,414,354,244,4.3,-,NIL,0.4,,,79
04.04.25,7.93,26,,0.5,2259,1514,791,431,360,260,4.2,-,NIL,0.5,,,82
05.04.25,8,22,,0.6,2201,1475,782,428,354,236,4.4,-,NIL,0.5,,,80
07.04.25,7.6,20,,0.4,2509,1681,777,400,377,236,4.3,-,NIL,0.4,,,76
08.04.25,8.27,16,,0.1,2131,1428,736,423,313,252,4.4,-,NIL,0.5,,,82
09.04.25,8.66,19,,NIL,2018,1352,782,455,327,284,4.2,-,NIL,0.4,,,79
10.04.25,7.63,21,,NIL,2070,1387,805,460,345,292,4.3,-,NIL,0.5,,,82
11.04.25,7.19,20,,NIL,2259,1514,791,437,354,267,4.4,-,NIL,0.5,,,75
12.04.25,8.07,22,,NIL,2017,1352,810,451,359,275,4.5,-,NIL,0.5,,,78
14.04.25,8.28,22,,0.2,1783,1195,787,429,358,267,4.3,-,NIL,0.5,,,76
15.04.25,8.72,21,,NIL,1452,973,690,409,281,251,4.6,-,NIL,0.5,,,79
16.04.25,8.14,21,,NIL,1662,1114,722,423,299,259,4.5,-,NIL,0.5,,,77
17.04.25,7.94,21,,0.5,1844,1236,727,428,299,308,4.6,-,NIL,0.6,,,75
18.04.25,7.97,20,,0.5,2153,1443,731,419,312,284,4.4,-,NIL,0.6,,,79
19.04.25,6.93,20,,0.5,2066,1384,728,419,309,252,4.5,-,NIL,0.5,,,83
21.04.25,8.18,20,,0.2,1902,1275,738,405,333,276,4.1,-,NIL,0.5,,,77
22.04.25,7.61,21,,0.1,1932,1295,752,428,324,252,4.4,-,NIL,0.5,,,81
23.04.25,8.29,21,,0.2,1901,1274,762,443,319,276,4.5,-,NIL,0.6,,,79
24.04.25,7.06,23,,NIL,1755,1176,785,428,357,244,4.3,-,NIL,0.5,,,75
25.04.25,7.94,19,,NIL,2443,1637,776,414,362,268,4.2,-,NIL,0.5,,,79
26.04.25,8.23,18,,NIL,2062,1382,771,409,362,260,4.1,-,NIL,0.5,,,80
28.04.25,8.12,22,,NIL,1953,1309,776,390,386,268,4.2,-,NIL,0.6,,,72
29.04.25,8.67,23,,NIL,1565,1049,783,347,436,276,4.5,-,NIL,0.5,,,75
30.04.25,8.62,20,,NIL,1723,1155,734,326,408,252,4.6,-,NIL,0.5,,,78
01.05.25,8.69,20,,0.1,1579,1058,755,318,437,236,4.4,-,-,0.5,,,81
02.05.25,8.24,18,,0.1,1557,1043,759,400,359,252,4.5,-,-,0.5,,,78
03.05.25,8.25,19,,0.1,1425,955,755,396,359,244,4.4,-,-,0.5,,,75
05.05.25,8.26,18,,0.2,1410,945,755,388,367,236,4.1,-,-,0.5,,,77
06.05.25,8.03,18,,0.4,1365,915,714,375,339,228,4.3,-,-,0.5,,,79
07.05.25,8.13,21,,0.4,1380,925,726,379,347,236,4.5,-,-,0.5,,,81
08.05.25,8.4,19,,0.1,1324,887,649,352,297,197,4.2,-,-,0.5,,,75
09.05.25,8.32,18,,0.2,1120,753,642,337,305,181,4,-,-,0.4,,,70
10.05.25,8.04,18,,0.2,1194,800,638,333,305,177,4.1,-,-,0.5,,,72
12.05.25,8.31,20,,Nil,1070,717,741,325,416,197,4,-,-,0.4,,,75
13.05.25,8.33,23,,Nil,1332,893,701,380,321,181,4.1,-,-,0.5,,,79
14.05.25,7.92,25,,0.2,1237,829,673,388,285,205,4.6,-,-,0.6,,,83
15.05.25,7.56,19,,0.2,1282,859,685,392,293,213,4.2,-,-,0.5,,,80
16.05.25,8.14,18,,Nil,1145,767,681,376,305,181,4.1,-,-,0.5,,,83
17.05.25,8.16,20,,Nil,1217,816,673,370,303,177,4.1,-,-,0.5,,,79
19.05.25,8.28,17,,Nil,1038,696,664,361,303,165,4.3,-,-,0.5,,,79
20.05.25,8.54,21,,Nil,1028,689,673,365,308,175,4.1,-,-,0.5,,,81
21.05.25,8.97,19,,0.1,1143,766,686,374,312,188,4.2,-,-,0.5,,,78
22.05.25,7.88,18,,Nil,1022,685,572,326,246,165,4,-,-,0.5,,,80
23.05.25,8.63,22,,Nil,1167,782,581,343,238,162,4.2,-,-,0.4,,,83
24.05.25,8.71,18,,Nil,1111,745,594,330,264,155,4,-,-,0.5,,,81
26.05.25,8.41,20,,0.1,1402,940,598,326,272,166,4.2,-,-,0.4,,,77
27.05.25,8.01,20,,Nil,1182,792,594,321,273,162,4.1,-,-,0.4,,,81
28.05.25,8.18,25,,Nil,1152,772,616,326,290,170,4.1,-,-,0.5,,,79
29.05.25,8.18,19,,Nil,1023,686,594,334,260,173,4.2,-,-,0.5,,,82
30.05.25,8.25,22,,Nil,1247,836,598,321,277,165,4,-,-,0.4,,,85
31.05.25,8.18,19,,Nil,1023,686,594,334,260,173,4.2,-,-,0.5,,,82
02.06.25,7.99,18,,Nil,888,595,594,332,262,162,4.2,-,-,0.5,,,76
03.06.25,8.15,23,,0.2,1085,727,603,342,261,158,4.3,-,-,0.5,,,84
04.06.25,8.3,21,,Nil,902,605,514,325,189,165,4.5,-,-,0.5,,,85
05.06.25,8.27,20,,Nil,938,629,538,340,198,187,4.6,-,-,0.4,,,80
06.06.25,8.32,18,,Nil,976,654,547,345,202,172,4.5,-,-,0.5,,,83
07.06.25,8.56,20,,0.5,907,608,560,332,228,158,4.2,-,-,0.5,,,79
09.06.25,8.7,23,,Nil,1283,860,538,307,231,162,4.5,-,-,0.5,,,76
10.06.25,7.89,22,,0.2,1356,909,523,301,222,158,4.2,-,-,0.4,,,72
11.06.25,8.02,25,,0.8,1328,890,507,305,202,144,4.3,-,-,0.5,,,77
12.06.25,7.7,49,35 ,Nil,1100,737,439,271,168,244,6,-,-,0.3,,,-
13.06.25,8.2,43,-,Nil,1050,703,422,263,159,246,6.3,-,-,0.3,,,-
14.06.25,8.5,-,20,Nil,1068,715,430,268,162,249,6,-,-,0.3,,,-
16.06.25,8.1,-,31,1,1042,698,412,254,158,262,6.4,-,-,0.3,,,-
17.06.25,8.3,-,27,Nil,1038,690,380,238,142,213,5.7,95,-,0.3,,,-
18.06.25,8.88,-,18,0.8,1374,921,562,371,191,180,4.5,-,-,0.5,,,72
19.06.25,8.33,-,19,Nil,1426,956,571,362,209,186,4.3,-,-,0.5,,,70
20.06.25,8.34,-,18,Nil,1365,915,569,362,207,178,4.2,-,-,0.5,,,72
21.06.25,8.5,-,19,Nil,1308,877,566,367,199,171,4,-,-,0.5,,,75
23.06.25,8.59,-,19,Nil,1156,775,555,362,193,186,4.2,-,-,0.4,,,77
24.06.25,7.84,-,20,Nil,1177,789,562,352,210,178,4.3,-,-,0.5,,,75
25.06.25,7.44,-,16,Nil,1355,908,588,328,260,171,4.2,-,-,0.5,,,78
26.06.25,7.3,-,18,Nil,1141,765,596,319,277,182,4.6,-,-,0.5,,,82
27.06.25,7.89,-,21,Nil,1217,816,617,315,302,175,4.3,-,-,0.4,,,81
28.06.25,8.1,-,17,Nil,1273,853,613,311,302,164,4.2,-,-,0.5,,,79
30.06.25,8.78,-,21,Nil,1374,921,619,318,301,171,4.2,-,-,0.5,,,78
01.07.25,7.01,-,20,0.5,1307,876,615,314,301,164,4.3,-,-,0.5,,,72
02.07.25,7.5,-,19,Nil,1485,995,636,322,314,178,4.4,-,-,0.5,,,78
03.07.25,7.71,-,18,Nil,1279,857,649,331,318,177,4.6,-,-,0.5,,,80
04.07.25,7.66,-,17,Nil,1268,850,644,322,322,187,4.5,-,-,0.5,,,-
05.07.25,7.29,-,19,Nil,1025,687,636,374,262,203,4.2,-,-,0.5,,,88
07.07.25,7.5,-,18,Nil,1319,884,670,305,365,185,4.1,-,-,0.5,,,79
08.07.25,7.98,-,20,0.1,1313,880,661,310,351,174,4.3,-,-,0.5,,,78
09.07.25,8.38,-,15,0.2,1364,914,678,318,360,196,4.2,-,-,0.5,,,75
10.07.25,7.49,-,16,1,1268,850,691,314,377,189,4.1,-,-,0.5,,,79
11.07.25,7.65,-,19,0.5,1459,978,712,318,394,182,4.3,-,-,0.5,,,85
12.07.25,8.12,-,23,Nil,1838,1232,700,305,395,204,4.5,-,-,0.5,,,78
14.07.25,8.05,-,21,0.1,1792,1201,700,310,390,196,4.4,-,-,0.5,,,76
15.07.25,8.16,-,20,1,1880,1260,695,314,381,182,4.3,-,-,0.5,,,79
16.07.25,8.23,-,19,Nil,1731,1160,806,420,386,218,4.5,-,-,0.5,,,72
17.07.25,7.84,-,19,Nil,1792,1201,814,403,411,233,4.2,-,-,0.5,,,76
18.07.25,7.89,-,22,1,1874,1256,838,402,436,254,4.4,-,-,0.5,,,79
19.07.25,6.5,-,19,0.2,1734,1162,829,406,423,247,4.5,-,-,0.5,,,82
21.07.25,8.05,-,18,Nil,1741,1167,855,408,447,249,4.5,-,-,0.5,,,73
22.07.25,7.52,-,20,Nil,1491,999,847,406,441,241,4.4,-,-,0.4,,,72
23.07.25,8.44,-,25,Nil,1629,1092,864,471,393,227,4.5,-,-,0.5,,,78
24.07.25,8.05,-,19,Nil,1500,1005,855,467,388,234,4.6,-,-,0.4,,,75
25.07.25,8.32,-,22,Nil,1588,1064,851,454,397,249,4.5,-,-,0.5,,,82
26.07.25,8.46,-,22,Nil,1473,987,864,467,397,270,4.5,-,-,0.5,,,87
28.07.25,8.43,-,39,0.6,1325,888,868,462,406,263,4.5,-,-,0.5,,,84
29.07.25,8.35,-,25,0.8,1420,952,883,465,418,249,4.2,-,-,0.5,,,78
30.07.25,7.98,-,22,0.6,1717,1151,998,529,469,256,4.2,-,-,0.5,,,80
31.07.25,7.96,-,21,0.5,1463,980,897,506,391,263,4.3,-,-,0.5,,,76
01.08.25,7.61,-,18,NIL,1704,1142,919,514,405,249,4.5,-,-,0.4,,,83
02.08.25,7.8,-,18,NIL,1662,1114,909,500,409,234,4.5,-,-,0.5,,,80
04.08.25,8.39,-,19,NIL,1231,825,904,492,412,287,4.2,-,-,0.4,,,79
05.08.25,7.75,-,19,NIL,1314,881,900,486,414,208,4.3,-,-,0.5,,,75
06.08.25,8.1,-,18,NIL,1479,984,914,500,414,230,4.4,-,-,0.5,,,78
07.08.25,8.16,-,18,NIL,1316,882,909,505,404,223,4.5,-,-,0.4,,,75
08.08.25,8.4,-,18,NIL,1375,921,907,509,398,215,4.4,-,-,0.5,,,80
11.08.25,8.47,-,18,NIL,1543,1034,904,486,418,201,4.3,-,-,0.4,,,76
12.08.25,8.35,-,20,NIL,1574,1055,909,495,414,215,4.2,-,-,0.4,,,78
13.08.25,8.29,-,19,NIL,1570,1052,881,490,391,230,4.1,-,-,0.5,,,76
14.08.25,7.63,-,18,1,1592,1067,885,500,385,237,4.3,-,-,0.5,,,72
15.08.25,8.12,-,20,1,1671,1120,890,505,385,230,4.1,-,-,0.5,,,76
18.08.25,7.89,-,21,0.1,1625,1098,895,495,400,250,4.1,-,-,0.5,,,75
19.08.25,7.82,-,20,0.1,1574,1055,890,493,397,249,4.2,-,-,0.4,,,72
20.08.25,8.48,-,17,0.5,2238,1500,855,500,355,241,4.3,-,-,0.5,,,74
21.08.25,7.53,-,20,1,1979,1326,857,490,367,227,4,-,-,0.5,,,73
22.08.25,7.84,-,18,0.2,1232,826,871,495,376,256,4.1,-,-,0.5,,,75
23.08.25,8.14,-,18,NIL,1565,1049,881,490,391,249,4,-,-,0.5,,,79
25.08.25,8.36,-,19,0.1,1595,1069,870,486,384,227,4,-,-,0.5,,,71
26.08.25,8.17,-,18,0.8,1420,852,869,457,412,234,4.2,-,-,0.5,,,75
27.08.25,8.02,-,22,0.9,1328,890,739,470,269,220,4.3,-,-,0.5,,,79
28.08.25,8.11,-,21,0.6,1285,861,762,443,319,206,4.4,-,-,0.6,,,81
29.08.25,8.08,-,19,1,1410,945,744,486,258,220,4.2,-,-,0.5,,,78
01.09.25,8.3,-,36,1,932,624,423,262,161,Nil,5.7,70,Nil,0.3,,,-
03.09.25,7.99,-,30,1,1079,723,452,296,156,208,5.9,70,Nil,0.4,,,79
04.09.25,8.07,-,36,Nil,1169,783,475,282,193,179,5.5,78,Nil,0.5,,,78
05.09.25,7.93,-,23,1,1156,775,478,297,181,188,6.2,78,Nil,0.3,,,70
06.09.25,8.3,-,19,Nil,1083,726,430,262,168,190,5.7,84,Nil,0.3,,,68
07.09.25,8.27,-,13,Nil,1139,760,395,220,175,177,6,98,Nil,0.4,,,62
08.09.25,8.22,-,13,0.2,1200,804,405,237,168,164,6,110,Nil,0.2,,,73
09.09.25,8.15,-,12,0.2,1156,775,420,228,192,157,6,72,Nil,0.3,,,65
10.09.25,8.1,-,16,0.1,1104,740,440,258,182,175,6.3,100,Nil,0.3,,,70
11.09.25,8.18,-,18,0.1,1188,796,473,248,225,168,6.1,102,Nil,0.3,,,62
12.09.25,8.1,-,12,0.1,1268,850,465,269,196,151,6.2,109,Nil,0.3,,,74
13.09.25,8.5,-,13,0.1,1254,840,450,279,171,236,6.8,121,2,0.4,,,70
14.09.25,8.5,-,14,0.3,1343,900,484,295,189,245,7.2,130,2,0.3,,,70
15.09.25,7.9,-,13,0.1,1154,773,448,280,168,188,7,100,Nil,0.5,,,74
16.09.25,8.1,-,20,0.6,1149,770,617,346,271,188,6.8,100,Nil,0.6,,,109
17.09.25,7.85,-,15,0.8,1219,817,645,367,278,196,6.5,94,Nil,0.5,,,93
18.09.25,8.3,-,22,1,1273,853,628,348,280,186,6.2,128,Nil,0.6,,,110
19.09.25,8.4,-,25,0.1,1396,935,533,306,227,195,7,124,2,0.6,,,113
20.09.25,7.83,-,15,0.2,1473,987,562,335,227,196,6.7,119,Nil,0.5,,,102
21.09.25,7.72,-,16,0.5,1558,1044,560,339,221,200,6.2,109,Nil,0.6,,,115
22.09.25,7.7,-,14,0.4,1462,980,558,330,228,193,6.8,110,Nil,0.5,,,125
23.09.25,8.24,-,13,0.4,1194,800,530,335,195,230,7,115,Nil,0.5,,,120
24.09.25,8.39,-,14,0.5,1459,978,667,367,300,224,6.1,120,2,0.5,,,119
25.09.25,8.3,-,14,0.3,1450,972,672,368,304,240,6,110,Nil,0.5,,,112
26.09.25,7.8,-,14,0.6,1791,1200,784,421,363,275,7.5,121,Nil,0.5,,,122
27.09.25,7.84,-,14,0.4,1910,1280,816,430,386,270,7.3,125,Nil,0.5,,,127
28.09.25,7.8,-,13,1,1716,1150,801,443,358,232,7.3,116,Nil,0.5,,,109
29.09.25,8.15,-,17,0.8,1492,1000,792,452,340,252,7.1,114,Nil,0.5,,,106
30.09.25,8.15,-,20,0.4,1523,1021,812,409,403,259,7.2,120,Nil,0.4,,,110
01.10.25,8.35,-,16,1,1274,854,752,418,334,219,6.8,114,NIL,0.5,,,109
02.10.25,8.1,-,20,1,1373,920,720,400,320,213,7.2,118,NIL,0.5,,,112
03.10.25,8.13,-,16,1,1566,1049,640,376,264,212,7,110,NIL,0.5,,,140
04.10.25,8.33,-,17,0.1,1694,1135,665,380,285,230,7.2,120,NIL,0.5,,,149
06.10.25,STOP,,,,,,,,,,,,,,,,
07.10.25,STOP,,,,,,,,,,,,,,,,
08.10.25,STOP,,,,,,,,,,,,,,,,
09.10.25,STOP,,,,,,,,,,,,,,,,
10.10.25,STOP,,,,,,,,,,,,,,,,
11.10.25,8.2,-,26,0.1,1067,715,412,305,107,132,9,75,NIL,0.6,,,140
13.10.25,8.45,-,28,Nil,949,636,406,217,189,58,10.2,110,2,0.1,,,79
14.10.25,8.2,-,21,Nil,1000,670,420,228,192,88,9.2,102,NIL,0.2,,,82
15.10.25,8.26,-,18,Nil,1030,690,439,240,199,115,8.8,110,NIL,0.4,,,91
16.10.25,8.5,-,18,Nil,955,640,440,248,192,112,8.6,132,2,0.4,,,94
17.10.25,8.4,-,18,0.2,1209,810,470,262,208,122,8.4,125,1,0.4,,,100
18.10.25,8.24,-,17,Nil,1044,700,420,242,178,132,8.2,118,NIL,0.5,,,102
21.10.25,7.9,-,16,1,1448,970,430,229,201,148,7.9,110,NIL,0.5,,,98
24.10.25,8,-,26,1,1806,1210,570,283,287,210,7,100,NIL,0.6,,,110
25.10.25,8.36,-,18,0.5,1716,1150,531,262,269,190,6.7,107,NIL,0.5,,,90
27.10.25,8.35,-,23,1,1520,1019,573,318,255,191,7,120,NIL,0.4,,,110
28.10.25,8.33,-,18,0.6,1818,1218,564,338,226,210,6.9,120,NIL,0.6,,,120
